id,type,title,creator,year,lent_to
fda86c8a-503d-44b5-be58-410fff01d018,1,Intelligent Steel Shirt,Mr. Cary Dare,2018,dfe241c0-0b5d-412f-942b-45f8f0f3cbb3
b04b9ab9-0ebe-4587-b2d1-fc9c9f2e7a52,2,Luxurious Fresh Fish,Aaron Gutmann,1905,00000000-0000-0000-0000-000000000000
58d67ebb-51c6-408c-840a-af7a826ba420,2,Tasty Fresh Hat,Michele Ruecker,1996,00000000-0000-0000-0000-000000000000
3f8e5ab7-63a4-4575-aab5-e5b227c78dfb,1,Intelligent Granite Car,Jan Bosco DDS,1931,00000000-0000-0000-0000-000000000000
2b7e1d1f-1cb6-4600-aaad-c7415fea74fe,1,Oriental Steel Keyboard,Mary Dicki,1984,00000000-0000-0000-0000-000000000000
ca5a19a3-176a-44a8-b3bc-808023a00fda,1,Fantastic Bronze Sausages,Felicia Borer,1984,dfe241c0-0b5d-412f-942b-45f8f0f3cbb3
e34ab6c3-7bb2-4d8d-bb6f-3463641bdefb,0,Sleek Fresh Salad,Jill Dickens,1925,00000000-0000-0000-0000-000000000000
7c8017b3-a4a9-4da5-80e3-f32519ad8a6a,0,Bespoke Granite Table,Linda Parker,2019,00000000-0000-0000-0000-000000000000
0d4f54d5-83ab-411f-b41a-f8ca00c0f856,0,Incredible Cotton Gloves,Emmett Koepp V,2001,00000000-0000-0000-0000-000000000000
e09b8cf1-212e-4f33-a69f-0d8b0485c710,1,Intelligent Fresh Table,Rudolph Brakus MD,1920,00000000-0000-0000-0000-000000000000
11336bd7-8cd6-41f4-90b0-6d824ad8beb7,2,Handcrafted Granite Bike,Bessie Pouros,1993,00000000-0000-0000-0000-000000000000
d4f1895a-d76e-4b2e-b432-65afa85382c6,2,Licensed Plastic Chicken,Wade Lehner,2011,00000000-0000-0000-0000-000000000000
0f825da6-b381-4f79-8dae-d54d5cdcd492,2,Handcrafted Rubber Sausages,Mrs. Christina Abernathy,1924,487b7006-2f7c-4df8-8f96-fae1fba69f9f
f37f2280-bad8-4a0b-bc6e-55f88f41ed7a,2,Unbranded Bronze Mouse,Jessie Rath-Batz,2002,d8907251-895a-44d7-abc2-c1a713c1e214
9210313e-fc22-4d11-8c56-932528a2ef3e,2,Sleek Frozen Ball,Rufus Wiza,2005,00000000-0000-0000-0000-000000000000
f3ac3793-2172-4f5a-90c5-44fe81b6d315,0,Small Soft Soap,Ann Williamson,1959,00000000-0000-0000-0000-000000000000
090345ff-7c28-428e-8f7b-3e611f2ea6a7,1,Refined Cotton Gloves,Preston Rowe,2023,f7659565-ef58-4292-9564-a90371a6a0a3
6dd4caa7-e673-4162-9209-a46632ec70be,1,Handcrafted Bronze Salad,Henrietta Wisozk,1942,8459f2cb-64ca-4a12-8722-f59dab6fbc9c
0a7ee87b-2113-4f9f-8d85-cb382cbd06c0,2,Elegant Fresh Bike,Sonya Hayes,1945,00000000-0000-0000-0000-000000000000
24aea69a-61fa-4177-81b2-c5abbd7ce96d,1,Practical Soft Ball,Mrs. Jenna Kiehn,2005,00000000-0000-0000-0000-000000000000
d1462469-38fb-4f47-b655-e6d0d1dafc54,1,Handcrafted Steel Fish,Francisco Metz,1967,00000000-0000-0000-0000-000000000000
95c429b9-f39f-4842-b737-1710bb988ff0,2,Bespoke Bronze Sausages,Gayle Braun,1914,319118d8-384c-4783-9062-e8ecbfb21149
c2b0e95d-e9fe-4cd1-92f3-b84054effc13,0,Tasty Fresh Gloves,Miriam Welch Sr.,1984,00000000-0000-0000-0000-000000000000
b11cddad-a4ca-4671-8200-3f3f3dd8a396,1,Practical Steel Fish,Lynette Kiehn,1972,00000000-0000-0000-0000-000000000000
2ae500e3-061a-48da-9c93-543217f7f225,1,Unbranded Granite Bacon,Ms. Elizabeth Schimmel,1913,00000000-0000-0000-0000-000000000000
d68b62b7-adb4-4509-83f5-ed88a3b10509,2,Electronic Granite Hat,Isaac Hauck,1978,00000000-0000-0000-0000-000000000000
5b6aa4d6-72d5-4f23-a5df-6e54cb72ba43,2,Small Steel Soap,Vivian Leffler,1911,00000000-0000-0000-0000-000000000000
83453853-e168-4d17-ab53-67dd6b11b29c,1,Bespoke Rubber Computer,Shawn Schaefer,1998,8459f2cb-64ca-4a12-8722-f59dab6fbc9c
239ef18c-af9c-4578-83da-b0405bafd461,2,Gorgeous Steel Bike,Miranda Auer-Heathcote,2023,b22b518a-10ee-4959-9cfa-1ab09da7fafe
869a2e66-cb6d-41c1-8f31-9bae64916bc2,1,Unbranded Plastic Salad,Lillian Haley,1966,00000000-0000-0000-0000-000000000000
f7183b4e-4fa5-4162-ac66-4e3b6b8ed64d,2,Oriental Soft Table,Dr. Cassandra Lemke,1978,00000000-0000-0000-0000-000000000000
7558fd98-0127-4423-b580-491948fc19ac,2,Unbranded Rubber Tuna,Dora Crist,2014,7bacc4cd-95b0-4b35-89e1-44b5c2c60ae0
e92216e4-c0d1-4fb7-9fe5-d4c6074d99d8,0,Intelligent Soft Computer,Oliver Jacobi,1924,66ab36b3-dab3-4f74-8d31-eba5bbdf4801
cd39f602-26ab-4378-adb7-556f13bd48b8,1,Small Frozen Bacon,Percy Brown III,1999,00000000-0000-0000-0000-000000000000
7410f83b-b7ee-4bbb-b312-6c20347460b0,2,Rustic Frozen Gloves,Ellis Pouros DVM,2001,00000000-0000-0000-0000-000000000000
9ebea22a-e218-4de4-869d-a4449cf5c1ee,1,Sleek Granite Chair,Lillie Carter,1926,00000000-0000-0000-0000-000000000000
cd565d41-e8c1-4352-b7e5-015d1ce7c3b3,2,Sleek Plastic Bike,Tomas Bins,1937,51d9df8d-77cb-49a4-aad1-1c9efb7b0f74
bd8a9c2d-7a28-4a25-bd80-8a02a506c9d3,0,Small Bronze Bacon,Kelly Barrows,1963,00000000-0000-0000-0000-000000000000
bbdaec87-6f03-4399-bea6-9345db8572aa,1,Tasty Wooden Mouse,Julian Koepp,2004,00000000-0000-0000-0000-000000000000
59e19b1f-cecb-4db8-94ec-8234274e9ae1,2,Incredible Plastic Mouse,Andrea Bogan,1986,00000000-0000-0000-0000-000000000000
95992869-e9d3-4233-9e0a-c6f070df432c,0,Oriental Fresh Bike,Randolph Littel,2003,7bacc4cd-95b0-4b35-89e1-44b5c2c60ae0
9ff248fb-70c5-4bcf-9ce7-7831c2cff767,2,Unbranded Frozen Salad,Carrie Walter,1924,8306f025-1493-423d-bbf9-fc97689fee61
5364960e-6a86-4c44-84a1-522681f813d2,1,Ergonomic Fresh Table,Eloise Walker,1946,9a274309-f140-4a10-b6dc-420d9cccfd49
ce604b28-ec02-4c7a-8da4-f45983b506da,2,Recycled Plastic Shoes,Brian Robel Jr.,1953,00000000-0000-0000-0000-000000000000
5bb55451-62b9-49ef-bbb0-1f8bd81f568f,0,Licensed Frozen Gloves,Dominick Klein,1903,00000000-0000-0000-0000-000000000000
bcaa0f5a-6d75-43dc-b83e-a7978178ea42,0,Handcrafted Fresh Sausages,Noel Ortiz,1979,00000000-0000-0000-0000-000000000000
e299ed1d-d774-4546-a95a-bd2b7dd3caa7,2,Luxurious Rubber Chair,Margarita Waters,1937,00000000-0000-0000-0000-000000000000
a9278acc-838b-4f97-b13c-98f073634606,0,Licensed Wooden Soap,Dennis Goyette,2007,894b8c6c-7d60-473b-996a-acfd2b5281ba
84d6f68d-2846-4f2b-b050-7aee039b6207,1,Practical Metal Chicken,Celia Williamson,1997,b22b518a-10ee-4959-9cfa-1ab09da7fafe
b4b359fc-c54e-472c-be80-54b2dfe9b259,0,Bespoke Metal Car,Flora Stoltenberg,2018,00000000-0000-0000-0000-000000000000
e5a43587-44c4-4ae7-a228-8f2abd3160f0,0,Generic Steel Sausages,Mr. Forrest Lemke,1943,00000000-0000-0000-0000-000000000000
2e026f75-05ad-4f28-a58c-64deb2a7c886,2,Recycled Cotton Pants,Julie Harber,1928,00000000-0000-0000-0000-000000000000
a0b91873-8030-46da-a213-a477da5af420,2,Small Plastic Pizza,Lynn Willms,1988,00000000-0000-0000-0000-000000000000
be356f77-043b-4fee-acad-2b6b1b07aa82,1,Elegant Soft Computer,Dwayne Kling-Windler,1900,00000000-0000-0000-0000-000000000000
7fe85179-69ca-4dc2-a658-9e777550fdac,1,Gorgeous Steel Pants,Mrs. Dana Quitzon,1916,00000000-0000-0000-0000-000000000000
23dcc6dc-883b-46e6-8fb2-60233f73bd46,2,Handmade Rubber Soap,Jean Deckow,1996,00000000-0000-0000-0000-000000000000
06a775ff-0ab5-4dae-86ce-0128c1c3599f,1,Recycled Bronze Hat,Harry Cummerata,2017,4c0e70f0-bd21-458a-8b15-1585b918c8c9
267782bc-5629-4bed-8b6e-38a407bc0eff,2,Electronic Metal Bike,Winston Haag MD,1966,00000000-0000-0000-0000-000000000000
3461516d-9d1e-4bf3-952e-5ac88083b517,1,Gorgeous Granite Chips,Nettie Wisozk,1915,00000000-0000-0000-0000-000000000000
5d97c6a7-dbce-4c4c-955e-1c34d1c4a355,1,Sleek Frozen Chips,Dr. Duane Hammes,1946,6552e7da-9a44-4d57-ae7a-e6f3aefdd882
6705090e-f695-45d1-ae21-f605e56f3abe,2,Ergonomic Fresh Chips,Salvatore Cruickshank,1941,00000000-0000-0000-0000-000000000000
0b8c2d2b-e309-44c2-b084-a1ec8b73782e,2,Recycled Frozen Mouse,Nicholas Koss,1903,00000000-0000-0000-0000-000000000000
8e0a367c-09a8-418a-b1be-4e8afa9e6b1a,2,Rustic Cotton Pizza,Grady Ryan,1901,00000000-0000-0000-0000-000000000000
70a449be-a4db-428e-b349-b5adc8da3491,1,Bespoke Bronze Car,Gretchen Hegmann-Rosenbaum,1922,9ad7b0f6-8530-4542-9c50-7fd60d5ed559
4c339450-d596-4777-a1fa-4eeb4d89b4a8,2,Recycled Plastic Keyboard,Felicia Carter,2006,0b3c5293-b1ea-4a21-b66a-62d9e21335eb
4353e4b7-f6a3-424d-b807-0c2675db7b36,1,Unbranded Steel Bike,Marie Gulgowski,1918,5f9b331c-9edc-43f4-8a0b-e7c6091d8d68
c86d7e82-09b1-4b13-b65b-02dde0b0eedb,2,Refined Wooden Soap,Derrick Hauck I,1963,b4e85072-283a-4d05-8dd7-a261c0c21343
316e5bdb-bd3c-4f10-bd51-11c6478b9ebe,0,Licensed Bronze Bike,Beverly Reichert,1950,00000000-0000-0000-0000-000000000000
00e0b31e-31e4-4e3c-991f-c92ca64bc38d,1,Small Rubber Cheese,Dr. Jake Smitham,1949,7792d5de-2454-4550-a255-aa691b7db374
656854f5-3b85-421b-a127-9564405a0774,0,Bespoke Soft Pants,Olga Stokes,1958,00000000-0000-0000-0000-000000000000
462ba1d1-7b5b-4c7e-a5ce-2d40ede00bae,1,Luxurious Frozen Cheese,Geneva Feeney,2015,00000000-0000-0000-0000-000000000000
89c2889d-b69f-42ac-9286-49064efe8ca4,2,Gorgeous Plastic Chicken,Donnie Walsh,1971,00000000-0000-0000-0000-000000000000
10a38661-7a08-4a28-8af0-fbc14544f8c1,2,Practical Steel Gloves,Miss Ramona O'Keefe,2004,c3ffaf2b-6626-47b4-bef6-ee848b0ad2e8
a1147ef9-93ad-4f01-8f7a-1deb4b97064f,0,Awesome Plastic Salad,Ruby Collins,1980,00000000-0000-0000-0000-000000000000
6b804927-949e-4095-ab88-408a6dd97d30,1,Handmade Steel Tuna,Priscilla Moore,1943,e369c068-0f56-4764-b497-6d9400b8d8de
d75924bf-8dff-49d6-82e6-d3f5ae2ed2b0,0,Luxurious Granite Soap,Roy Rolfson,1904,00000000-0000-0000-0000-000000000000
01290b4c-687d-4c5e-9ab3-3ef0d48b52a3,1,Intelligent Steel Car,Faith Greenfelder,1999,00000000-0000-0000-0000-000000000000
b8c090a1-f2c2-4199-bdc5-ab97cff3355c,0,Intelligent Metal Fish,Jay Welch,1941,00000000-0000-0000-0000-000000000000
013c507b-f565-4371-8f88-d5f5b7568f6c,2,Small Steel Chips,Kelly McClure II,1941,00000000-0000-0000-0000-000000000000
5cba6050-8984-40a1-8fc5-f19eaf6b2d18,2,Awesome Bronze Towels,Spencer Herman,1905,ad8c2b14-15bb-4169-b679-25dc8c917989
e8382499-509c-41fb-b932-80babd91231b,2,Rustic Bronze Mouse,Abel Gorczany,2006,4a062865-c0db-4ecc-b2f5-9bf326678292
01097039-9c86-4f75-b43c-0e4ce5abac29,0,Intelligent Plastic Car,Conrad Little,1945,00000000-0000-0000-0000-000000000000
7d008d7c-d0bb-4353-8ea0-9194802c8ad6,0,Incredible Cotton Gloves,Beulah Legros,1947,00000000-0000-0000-0000-000000000000
afda47d8-9397-4de3-978b-4c25b88a21c9,1,Unbranded Cotton Pizza,Brandi Adams,2011,00000000-0000-0000-0000-000000000000
9a5ccec7-5e90-4a17-92fa-05cff4d13e62,2,Licensed Metal Gloves,Mr. Marcus Metz,1942,00000000-0000-0000-0000-000000000000
51b60d4c-e5cb-4e1e-8f90-29a9d824dd72,2,Tasty Plastic Salad,Samantha Strosin,2007,b22b518a-10ee-4959-9cfa-1ab09da7fafe
a5182b29-b328-47ce-866b-d12815248314,0,Refined Wooden Soap,Micheal Mosciski,1957,00000000-0000-0000-0000-000000000000
1b0412b7-5f12-46f7-92a3-da0b325f7dd3,1,Rustic Plastic Bike,Jaime Glover,1920,00000000-0000-0000-0000-000000000000
bb75b1f0-f764-4acb-919f-87f762c57328,1,Luxurious Frozen Towels,Gerard Dooley,1963,b8a8ba90-f462-4f89-ba80-244d9fffd041
e871e3b5-a8e8-48a2-ad63-b5b10ce51432,2,Rustic Cotton Table,Julie Kertzmann,1968,00000000-0000-0000-0000-000000000000
e74ac8e9-e85c-437c-8d08-71d76ab46c9f,0,Handcrafted Cotton Sausages,Phillip Brakus,1937,00000000-0000-0000-0000-000000000000
fb625375-6234-41ec-b9da-0370b5c8a77b,2,Refined Concrete Fish,Mr. Amos Dach,1919,00000000-0000-0000-0000-000000000000
c5ae8826-dfe1-4fc6-a2bc-7fa1a4d961e7,0,Rustic Cotton Ball,Clyde Lindgren,1952,00000000-0000-0000-0000-000000000000
5b914fda-c7dd-42c9-8283-b01c89b2f574,1,Unbranded Concrete Chair,Howard Harris,1988,00000000-0000-0000-0000-000000000000
89c4bf87-f8b2-4617-baf0-87e881cedd4f,2,Refined Plastic Tuna,Cynthia Bayer DVM,1968,00000000-0000-0000-0000-000000000000
cde782ab-034b-4e88-9eb0-9bb642d8f61d,0,Rustic Frozen Ball,Mable Torphy,2005,00000000-0000-0000-0000-000000000000
6a7291a8-f2f3-4424-85e6-3b8b13d64bea,2,Awesome Bronze Cheese,Mr. Carlton Nolan,1981,00000000-0000-0000-0000-000000000000
8564fb2c-9f5e-419c-a988-fb5f70023a76,0,Generic Steel Hat,Faith Kihn,1924,00000000-0000-0000-0000-000000000000
5791e774-2f26-45bb-b6ae-01fd690a2563,1,Handcrafted Soft Towels,Sheila Jast,1967,4a03cd53-a3ae-4d82-83c4-054b311b6774
857436c2-4e1e-43ce-b409-9c25eaf88af3,1,Bespoke Wooden Sausages,Wilfred Bogisich,2023,00000000-0000-0000-0000-000000000000
427eca51-ac69-421b-88e9-1a83aaa21361,0,Rustic Granite Tuna,Claudia Reichel-Cremin,1925,dfe241c0-0b5d-412f-942b-45f8f0f3cbb3
b7520475-6df0-411b-9a03-4240ad397bac,1,Sleek Soft Soap,Marc Lehner,1907,00000000-0000-0000-0000-000000000000
481ea127-f9fe-4a4a-8653-798924b03bf5,1,Handmade Granite Sausages,Verna Abbott,1995,00000000-0000-0000-0000-000000000000
c4a173b5-83df-4cc1-b464-b84c5c053c2f,0,Luxurious Plastic Bacon,Mr. Clifford Kub,1926,00000000-0000-0000-0000-000000000000
ca938e38-a536-4aa8-94f4-b22093df04ff,1,Tasty Cotton Soap,Tim Bode,1980,00000000-0000-0000-0000-000000000000
62b1aeb9-a1da-4fad-82ae-21642aaa3981,0,Unbranded Concrete Computer,Viola Bruen,1964,00000000-0000-0000-0000-000000000000
b89fa951-0ae3-45cd-8399-093039db168c,1,Ergonomic Bronze Sausages,Jane Predovic,1973,00000000-0000-0000-0000-000000000000
65fc47e2-c9c0-4227-8950-a03392805f60,0,Intelligent Concrete Shirt,Freda Dicki,1983,51d9df8d-77cb-49a4-aad1-1c9efb7b0f74
381390d9-479c-4407-8d49-b1a95d40a381,0,Ergonomic Wooden Pants,Amy Jacobs,2004,00000000-0000-0000-0000-000000000000
016cf3ae-64f3-415f-9205-8a2ed6ade3aa,1,Oriental Frozen Sausages,Sue Conn,1966,4c0e70f0-bd21-458a-8b15-1585b918c8c9
c594ef9a-1752-4b10-8e9a-22d8816e5ce0,1,Licensed Bronze Tuna,Clifford Ratke,1925,577e8dc7-e5e2-45af-b67a-a71b3b48c243
99c72006-26e0-44af-ac5b-385dda3ee031,1,Unbranded Plastic Chips,Mr. Luis Haag,1921,00000000-0000-0000-0000-000000000000
02a25bb9-f1ba-49f3-81d5-39a21eca9425,2,Intelligent Bronze Chips,Bennie Kessler-Goyette,1907,00000000-0000-0000-0000-000000000000
ac6ee59d-28ba-4bda-8a22-f60eae265761,1,Elegant Frozen Chicken,Neil Hegmann Sr.,1999,00000000-0000-0000-0000-000000000000
ed1b2a70-bd73-4b9e-8837-c0334990082e,0,Generic Plastic Shirt,April Johns,1973,00000000-0000-0000-0000-000000000000
3fb0baa7-055d-458e-a55b-65cb32e3a404,1,Ergonomic Metal Towels,Mr. Billy O'Keefe-Weissnat,1907,00000000-0000-0000-0000-000000000000
76340daf-0168-472f-8551-b112aa162292,1,Practical Rubber Cheese,Conrad Armstrong,1919,00000000-0000-0000-0000-000000000000
22a5d5ad-bbb1-4d1e-8449-cd7222a56e9e,0,Sleek Wooden Chips,Doreen Welch,2020,00000000-0000-0000-0000-000000000000
8a99c04c-4927-45e7-8507-b11237eb032a,1,Modern Wooden Chair,Elvira Ernser,1943,da35e63d-9b39-47d0-a659-004562bda224
17b2061e-006d-4df4-b5fc-8958fd53bf7c,2,Practical Wooden Fish,Sonia Feeney,1951,ad8c2b14-15bb-4169-b679-25dc8c917989
85b224c3-93dd-432b-a863-c86846c9ce2e,2,Recycled Steel Chicken,Deanna Runte Jr.,1943,00000000-0000-0000-0000-000000000000
e0fe7c8c-088e-4e3c-84c0-8528b7855406,0,Fantastic Rubber Chicken,Miss Irene Abernathy,1959,ea5ed5f2-92ce-409c-be05-f415c24e1c24
0aac04d0-fa93-43b4-a2ac-89d2e5955f45,0,Recycled Plastic Computer,Colleen Stehr,1999,00000000-0000-0000-0000-000000000000
c1da8d43-5be8-4705-ba5a-002a018f5704,1,Fantastic Bronze Gloves,Audrey Heller DVM,1983,00000000-0000-0000-0000-000000000000
7ca5661c-e89f-4b2e-b7ed-309f0b3b02da,1,Fantastic Rubber Keyboard,Dr. Irving Bogan,1993,5a0794d9-522d-4615-a341-795bba4093a0
d201c27a-b22d-4e8c-bc00-aa9c4043f1d0,2,Electronic Bronze Bike,Ricky Braun,1912,21b2157e-fc5a-45ae-b47f-62e2304beb40
79c2fed6-f72e-4eee-9cc2-f3d7d4099214,0,Fantastic Fresh Gloves,Ross Kuhic,1958,00000000-0000-0000-0000-000000000000
a174f3f6-db38-4d44-8e05-2bd611431441,2,Rustic Cotton Fish,Olive Murazik,2003,00000000-0000-0000-0000-000000000000
8b608fa9-5a80-4558-aed8-c0954d7f768a,2,Electronic Rubber Pizza,Clara Fahey,2017,7792d5de-2454-4550-a255-aa691b7db374
27a4c757-3586-48d2-a199-083200798ebc,0,Generic Bronze Keyboard,Jerald Bartell,1949,00000000-0000-0000-0000-000000000000
0880e877-7e15-4857-9a53-c375397b5115,0,Handcrafted Plastic Bike,Marcia Dickinson,1934,00000000-0000-0000-0000-000000000000
b62bc191-af5d-4602-b976-68c28f7ad4e2,2,Modern Wooden Bike,Tammy Brakus,2006,9ad7b0f6-8530-4542-9c50-7fd60d5ed559
5cb034a5-4ccb-41a9-8122-16e851d2a79b,2,Rustic Metal Mouse,Dr. Merle McDermott,1919,9ad7b0f6-8530-4542-9c50-7fd60d5ed559
796428b9-d3fb-4a85-8955-f6567e615675,0,Tasty Steel Chicken,Tracy McKenzie,1948,00000000-0000-0000-0000-000000000000
973c80ef-7c5c-4165-9fc9-d553cb39e3b2,1,Bespoke Fresh Table,Jeremiah Hermann,1919,00000000-0000-0000-0000-000000000000
4484aef7-7560-44cf-b6ca-e3804462ca49,1,Incredible Metal Salad,Sam Kassulke-Johnson,2003,00000000-0000-0000-0000-000000000000
dc9520f9-dccf-419e-81f8-5d48684f6180,2,Recycled Rubber Salad,Tami Lebsack,2000,00000000-0000-0000-0000-000000000000
5335b62f-cad5-494b-b52a-6e1852ce12b1,2,Bespoke Soft Sausages,Tina Boyle,1912,5f9b331c-9edc-43f4-8a0b-e7c6091d8d68
0753b7c0-3a21-4ab1-b284-c8fa2bfb7d8b,0,Handcrafted Rubber Car,Gary Hagenes,1916,00000000-0000-0000-0000-000000000000
8c8495d7-776c-4203-9f05-033a42ffea8f,2,Tasty Steel Ball,Mercedes Padberg,1906,00000000-0000-0000-0000-000000000000
d8afab94-e6ea-4c09-bc79-bc3eb36cfc9f,0,Fantastic Concrete Computer,Brad Hackett,1977,00000000-0000-0000-0000-000000000000
43335359-3a53-47dd-bbfc-965767084ca0,1,Recycled Concrete Pants,Lindsey Fritsch,1917,00000000-0000-0000-0000-000000000000
9451ce40-889f-4018-934e-e15b823aa9c5,1,Licensed Cotton Car,Henry Kuhlman,1971,00000000-0000-0000-0000-000000000000
fa4df40c-294f-4e4f-8593-7ff7175a471c,2,Ergonomic Steel Soap,Orville Jerde Sr.,1960,00000000-0000-0000-0000-000000000000
93949516-3ed9-4c51-b538-281fdfeb307c,1,Handmade Rubber Salad,Adrienne Tremblay,1909,0c95713e-9b86-4643-986d-fd1daaff1bdc
8fd9a0bd-71a8-4140-a1d4-b453a0504ff4,1,Oriental Granite Hat,Ms. Marian Abernathy,1917,ddccb4d3-ef5c-4f9c-8e39-76acc15f4a39
820e5853-a9c0-422e-9cb9-468cfc7af7d3,2,Awesome Plastic Mouse,Ms. Freda Blanda,1936,00000000-0000-0000-0000-000000000000
098dfa82-a75d-45ef-8d8c-b95ac9e54122,0,Generic Wooden Chicken,Mr. Kristopher Wintheiser,1988,2256580d-f167-47c6-9364-70f9aecd39c2
a58aea4e-9c65-44d0-af11-6307daa9ee98,0,Intelligent Steel Sausages,Gregg Little,1937,00000000-0000-0000-0000-000000000000
21dbb732-347b-4983-90db-ba4029d9611b,2,Rustic Rubber Cheese,Janet Spencer,1933,00000000-0000-0000-0000-000000000000
08626e47-4923-4db6-830c-7c4ad6117e35,1,Modern Concrete Pants,Nicholas Murphy,1958,8459f2cb-64ca-4a12-8722-f59dab6fbc9c
b1aae377-9cf6-4878-a17f-5e93f3ec6ab1,2,Ergonomic Fresh Sausages,Courtney Steuber,1992,00000000-0000-0000-0000-000000000000
ef85130b-6537-4f49-aef5-1758ff696ac3,1,Practical Metal Fish,Dr. Ramiro Feest,1956,9a274309-f140-4a10-b6dc-420d9cccfd49
e7ca7825-b7db-4198-854c-b09750aa4793,1,Sleek Plastic Cheese,Dr. Terri Wiza,1994,00000000-0000-0000-0000-000000000000
7fdc27e8-31ef-4568-8972-744852a24c2b,1,Intelligent Wooden Computer,Rudolph Johnson,1970,00000000-0000-0000-0000-000000000000
78d29fdd-08c8-47b6-acfc-e71011098788,0,Gorgeous Metal Bike,Grace Kub,2009,00000000-0000-0000-0000-000000000000
4d0c3961-af65-49bc-ad97-e68f1a4425d8,1,Incredible Granite Car,Wallace Block,2020,00000000-0000-0000-0000-000000000000
f54ebf3b-e9f1-4af8-8a6e-17ae176d4cc8,2,Ergonomic Bronze Shoes,Karla Wilderman,2010,00000000-0000-0000-0000-000000000000
3e635e3c-e7ca-4e82-b93c-555f2e42908f,2,Incredible Rubber Salad,Guadalupe Johnston,1984,9ad7b0f6-8530-4542-9c50-7fd60d5ed559
93ab0731-3b22-417d-8e65-174e52b05a3e,1,Bespoke Cotton Chair,Tomas Yundt,1996,00000000-0000-0000-0000-000000000000
d502a28c-8276-47ce-9285-16288cf7b5b5,1,Small Fresh Pants,Sonja Waters V,1949,00000000-0000-0000-0000-000000000000
540dc7f1-907a-4204-8a52-3c810539b854,1,Luxurious Bronze Bike,Cristina Terry,1914,00000000-0000-0000-0000-000000000000
55acb2f2-bcb8-4605-85e4-823a593b4c16,2,Incredible Bronze Fish,Max Weimann,1994,9a274309-f140-4a10-b6dc-420d9cccfd49
60aff3e9-a29c-4340-b6af-62c506a9d7ef,2,Rustic Wooden Chair,Rosa Price,1988,00000000-0000-0000-0000-000000000000
e2bf9bcb-ed51-4fcb-a1c2-da5674d69f3b,2,Unbranded Plastic Pizza,Ms. Bertha Jerde,1917,00000000-0000-0000-0000-000000000000
4c8f33ff-8289-4328-885c-0d3462fa4ae5,1,Unbranded Granite Bacon,Lucas Conn,1902,ddccb4d3-ef5c-4f9c-8e39-76acc15f4a39
c12328a3-078d-47b0-9018-54c5e26e543c,2,Fantastic Plastic Tuna,Maureen Zieme,1939,921c9afd-ad35-43eb-8f38-74d63e8f1a7d
dd77fd99-dbb2-40d8-a913-3a130eae1ea9,0,Awesome Soft Pizza,Luke Witting,2014,00000000-0000-0000-0000-000000000000
58aeac97-a6b9-4a72-9141-a5f39278d0a9,0,Small Concrete Keyboard,Dr. Mabel Graham,1967,00000000-0000-0000-0000-000000000000
87c9267c-3f69-4e80-97b9-bdf9699288ed,2,Rustic Soft Bike,Iris Muller,1974,00000000-0000-0000-0000-000000000000
a9738ac0-0b2d-468b-89ed-9855dda73215,1,Electronic Plastic Tuna,Annie VonRueden,1971,00000000-0000-0000-0000-000000000000
f64b2e7e-cc33-4b3e-bae1-342482675886,1,Small Rubber Salad,Johnnie Hansen,1917,7792d5de-2454-4550-a255-aa691b7db374
49743eed-f9cd-4e3f-8848-e69efe8eac02,1,Unbranded Plastic Bike,Mr. Marcus Shields,1938,b53e918f-9e63-4cae-8d12-4ac98c3d7032
f23f2bfd-68eb-472d-843a-555ad4ea0298,2,Electronic Bronze Bike,Tammy Wolff,2019,00000000-0000-0000-0000-000000000000
523fbcbb-31cb-4112-ac9a-5c7bab52f4ee,1,Generic Granite Pants,Phil Smith,1964,054c9213-a2e7-4812-bedb-ea1c43c48a10
f27af878-d4c6-4057-bf47-bddaf695987a,0,Electronic Fresh Gloves,Amber Kilback DDS,1942,136b4c32-c1e3-4da2-933b-a5f7970f2f09
1cde1a92-91d0-4ad3-bda0-30f0d78a63c7,2,Sleek Granite Pants,Courtney Klocko,1980,f7659565-ef58-4292-9564-a90371a6a0a3
46a2e4c5-3e19-45b5-83c3-a60e94f78d07,2,Rustic Concrete Computer,Dr. Albert Mohr,1912,00000000-0000-0000-0000-000000000000
aaf25367-69fa-4d41-8400-a0fa29527f8a,0,Refined Bronze Towels,Dwayne Franey,1974,00000000-0000-0000-0000-000000000000
4a614df8-dd46-4bbd-8947-b379bfda9535,0,Luxurious Steel Chips,Kerry Rice MD,2012,00000000-0000-0000-0000-000000000000
b8a79670-7c7a-482f-932f-a7b5b2696e0a,1,Incredible Steel Pants,Daryl Thompson,2004,00000000-0000-0000-0000-000000000000
a7509262-5d91-426c-b4dc-66d73217a789,0,Electronic Frozen Sausages,Everett Wilderman,1940,136b4c32-c1e3-4da2-933b-a5f7970f2f09
010920fa-68be-4a18-9622-6870238570e7,2,Luxurious Granite Bacon,Ms. Marcia Kuhlman-Schiller,1920,487b7006-2f7c-4df8-8f96-fae1fba69f9f
db197352-f202-4ab5-b80e-32bf00df8d1d,0,Luxurious Granite Bacon,Constance Kovacek,1922,e8667627-2931-4f3b-be5f-41a25c2dc4db
d4c759b0-d13f-4021-8682-c1b685aaac3b,2,Oriental Fresh Towels,Jorge Moen,1983,00000000-0000-0000-0000-000000000000
